Date,Item_name,Sales,Price,coupon_num,coupon_rate,master_price,market_flag,sale_num,holiday,Closed_flag,CPI,precipitation,tempreture,Sales_lag_1,Sales_lag_7,tempreture_lag_1,precipitation_lag_1
2017/11/18,0,19372,167,1,0.00862069,168,FALSE,116,FALSE,FALSE,,0.5,10.7,21376,15345,9.9,-100
2017/11/19,0,17762,166,2,0.018691589,168,FALSE,107,FALSE,FALSE,,-100,8.6,19372,16032,10.7,0.5
2017/11/20,0,24915,165,4,0.026490066,168,FALSE,151,FALSE,FALSE,,-100,6.4,17762,14448,8.6,-100
2017/11/21,0,13944,168,0,0,168,FALSE,83,FALSE,FALSE,,-100,7.9,24915,16830,6.4,-100
2017/11/22,0,20418,166,2,0.016260163,168,FALSE,123,FALSE,FALSE,,2,7.1,13944,22344,7.9,-100
2017/11/23,0,24900,166,3,0.02,168,FALSE,150,TRUE,FALSE,,27,9.4,20418,14448,7.1,2
2017/11/24,0,18480,168,0,0,168,FALSE,110,FALSE,FALSE,,0,9.4,24900,21376,9.4,27
2017/11/25,0,22512,168,0,0,168,TRUE,134,FALSE,FALSE,,-100,9.1,18480,19372,9.4,0
2017/11/26,0,16102,166,1,0.010309278,168,FALSE,97,FALSE,FALSE,,-100,11.6,22512,17762,9.1,-100
2017/11/27,0,15120,168,0,0,168,FALSE,90,FALSE,FALSE,,-100,11.4,16102,24915,11.6,-100
2017/11/28,0,13193,167,0,0,168,FALSE,79,FALSE,FALSE,,0,11.6,15120,13944,11.4,-100
2017/11/29,0,22680,168,0,0,168,FALSE,135,FALSE,FALSE,,-100,12.7,13193,20418,11.6,0
2017/11/30,0,15698,167,0,0,168,FALSE,94,FALSE,FALSE,,0.5,11,22680,24900,12.7,-100
2017/12/1,0,16296,168,0,0,168,FALSE,97,FALSE,FALSE,101.2,0,8.5,15698,18480,11,0.5
2017/12/2,0,17985,165,3,0.027522936,168,FALSE,109,FALSE,FALSE,,-100,7.6,16296,22512,8.5,0
2017/12/3,0,19256,166,2,0.017241379,168,FALSE,116,FALSE,FALSE,,-100,8.2,17985,16102,7.6,-100
2017/12/4,0,11715,165,2,0.028169014,168,FALSE,71,FALSE,FALSE,,0,8.8,19256,15120,8.2,-100
2017/12/5,0,19824,168,0,0,168,TRUE,118,FALSE,FALSE,,-100,9.2,11715,13193,8.8,0
2017/12/6,0,15364,167,0,0,168,FALSE,92,FALSE,FALSE,,-100,6.9,19824,22680,9.2,-100
2017/12/7,0,16032,167,0,0,168,FALSE,96,FALSE,FALSE,,-100,6.4,15364,15698,6.9,-100
2017/12/8,0,19205,167,1,0.008695652,168,FALSE,115,FALSE,FALSE,,4.5,5.7,16032,16296,6.4,-100
2017/12/9,0,19539,167,1,0.008547009,168,FALSE,117,FALSE,FALSE,,-100,5.9,19205,17985,5.7,4.5
2017/12/10,0,16296,168,0,0,168,FALSE,97,FALSE,FALSE,,-100,6.9,19539,19256,5.9,-100
2017/12/11,0,26720,167,1,0.00625,168,FALSE,160,FALSE,FALSE,,0,9.9,16296,11715,6.9,-100
2017/12/12,0,13440,168,0,0,168,FALSE,80,FALSE,FALSE,,-100,6.8,26720,19824,9.9,0
2017/12/13,0,16766,166,2,0.01980198,168,FALSE,101,FALSE,FALSE,,-100,5.9,13440,15364,6.8,-100
2017/12/14,0,14432,164,3,0.034090909,168,FALSE,88,FALSE,FALSE,,-100,5.7,16766,16032,5.9,-100
2017/12/15,0,22576,166,0,0,168,TRUE,136,FALSE,FALSE,,0,5.4,14432,19205,5.7,-100
2017/12/16,0,17136,168,0,0,168,FALSE,102,FALSE,FALSE,,-100,7.7,22576,19539,5.4,0
2017/12/17,0,32592,168,0,0,168,FALSE,194,FALSE,FALSE,,-100,6.1,17136,16296,7.7,-100
2017/12/18,0,10956,166,1,0.015151515,168,FALSE,66,FALSE,FALSE,,-100,4.4,32592,26720,6.1,-100
2017/12/19,0,9853,167,0,0,168,FALSE,59,FALSE,FALSE,,-100,6.5,10956,13440,4.4,-100
2017/12/20,0,14774,166,1,0.011235955,168,FALSE,89,FALSE,FALSE,,-100,5.7,9853,16766,6.5,-100
2017/12/21,0,11952,166,1,0.013888889,168,FALSE,72,FALSE,FALSE,,-100,5.3,14774,14432,5.7,-100
2017/12/22,0,15364,167,0,0,168,FALSE,92,FALSE,FALSE,,-100,5.4,11952,22576,5.3,-100
2017/12/23,0,21209,167,1,0.007874016,168,FALSE,127,TRUE,FALSE,,-100,7.1,15364,17136,5.4,-100
2017/12/24,0,11022,167,0,0,168,FALSE,66,FALSE,FALSE,,0,7.4,21209,32592,7.1,-100
2017/12/25,0,17098,166,0,0,168,TRUE,103,FALSE,FALSE,,10.5,9.4,11022,10956,7.4,0
2017/12/26,0,12692,167,0,0,168,FALSE,76,FALSE,FALSE,,-100,7.5,17098,9853,9.4,10.5
2017/12/27,0,14952,168,0,0,168,FALSE,89,FALSE,FALSE,,-100,4.5,12692,14774,7.5,-100
2017/12/28,0,13776,168,0,0,168,FALSE,82,FALSE,FALSE,,-100,4.8,14952,11952,4.5,-100
2017/12/29,0,16968,168,0,0,168,FALSE,101,FALSE,FALSE,,-100,6.1,13776,15364,4.8,-100
2017/12/30,0,14774,166,1,0.011235955,168,FALSE,89,FALSE,FALSE,,-100,6.2,16968,21209,6.1,-100
2017/12/31,0,16632,168,0,0,168,FALSE,99,FALSE,FALSE,,0,3.8,14774,11022,6.2,-100
2018/1/1,0,0,0,0,0,168,FALSE,0,TRUE,TRUE,101.3,-100,6.2,16632,17098,3.8,0
2018/1/2,0,10126,166,1,0.016393443,168,FALSE,61,FALSE,FALSE,,-100,6.1,0,12692,6.2,-100
2018/1/3,0,14596,164,3,0.033707865,168,FALSE,89,FALSE,FALSE,,-100,4.9,10126,14952,6.1,-100
2018/1/4,0,13944,168,0,0,168,FALSE,83,FALSE,FALSE,,-100,4.7,14596,13776,4.9,-100
2018/1/5,0,23688,168,0,0,168,TRUE,141,FALSE,FALSE,,0,3.7,13944,16968,4.7,-100
2018/1/6,0,16199,167,0,0,168,FALSE,97,FALSE,FALSE,,-100,4.6,23688,14774,3.7,0
2018/1/7,0,17304,168,0,0,168,FALSE,103,FALSE,FALSE,,-100,6.3,16199,16632,4.6,-100
2018/1/8,0,18370,167,1,0.009090909,168,FALSE,110,TRUE,FALSE,,8,5.5,17304,0,6.3,-100
2018/1/9,0,13608,168,0,0,168,FALSE,81,FALSE,FALSE,,1.5,8.5,18370,10126,5.5,8
2018/1/10,0,14696,167,0,0,168,FALSE,88,FALSE,FALSE,,-100,7.5,13608,14596,8.5,1.5
2018/1/11,0,12358,167,0,0,168,FALSE,74,FALSE,FALSE,,-100,5.3,14696,13944,7.5,-100
2018/1/12,0,27885,165,5,0.029585799,168,FALSE,169,FALSE,FALSE,,-100,2.7,12358,23688,5.3,-100
2018/1/13,0,15792,168,0,0,168,FALSE,94,FALSE,FALSE,,-100,2.7,27885,16199,2.7,-100
2018/1/14,0,13527,167,0,0,168,FALSE,81,FALSE,FALSE,,-100,4.1,15792,17304,2.7,-100
2018/1/15,0,16464,168,0,0,168,TRUE,98,FALSE,FALSE,,-100,4.2,13527,18370,4.1,-100
2018/1/16,0,11523,167,0,0,168,FALSE,69,FALSE,FALSE,,-100,7.1,16464,13608,4.2,-100
2018/1/17,0,15456,168,0,0,168,FALSE,92,FALSE,FALSE,,15,6.9,11523,14696,7.1,-100
2018/1/18,0,12859,167,0,0,168,FALSE,77,FALSE,FALSE,,0,8.3,15456,12358,6.9,15
2018/1/19,0,16632,168,0,0,168,FALSE,99,FALSE,FALSE,,-100,8.4,12859,27885,8.3,0
2018/1/20,0,18203,167,1,0.009174312,168,FALSE,109,FALSE,FALSE,,0,6.3,16632,15792,8.4,-100
2018/1/21,0,16199,167,0,0,168,FALSE,97,FALSE,FALSE,,-100,7,18203,13527,6.3,0
2018/1/22,0,15088,164,3,0.032608696,168,FALSE,92,FALSE,FALSE,,24,1.7,16199,16464,7,-100
2018/1/23,0,16700,167,1,0.01,168,FALSE,100,FALSE,FALSE,,0,3.7,15088,11523,1.7,24
2018/1/24,0,15030,167,0,0,168,FALSE,90,FALSE,FALSE,,-100,2.2,16700,15456,3.7,0
2018/1/25,0,19992,168,0,0,168,TRUE,119,FALSE,FALSE,,-100,0,15030,12859,2.2,-100
2018/1/26,0,16170,165,2,0.020408163,168,FALSE,98,FALSE,FALSE,,-100,0.5,19992,16632,0,-100
2018/1/27,0,31062,167,1,0.005376344,168,FALSE,186,FALSE,FALSE,,-100,2.6,16170,18203,0.5,-100
2018/1/28,0,17368,167,1,0.009615385,168,FALSE,104,FALSE,FALSE,,0,1.7,31062,16199,2.6,-100
2018/1/29,0,13694,167,0,0,168,FALSE,82,FALSE,FALSE,,0,3.7,17368,15088,1.7,0
2018/1/30,0,15792,168,0,0,168,FALSE,94,FALSE,FALSE,,0,3.3,13694,16700,3.7,0
2018/1/31,0,17136,168,0,0,168,FALSE,102,FALSE,FALSE,,-100,3.9,15792,15030,3.3,0
2018/2/1,0,13944,166,1,0.011904762,168,FALSE,84,FALSE,FALSE,101.3,9,3,17136,19992,3.9,-100
2018/2/2,0,19090,166,2,0.017391304,168,FALSE,115,FALSE,FALSE,,6,1.9,13944,16170,3,9
2018/2/3,0,18984,168,0,0,168,FALSE,113,FALSE,FALSE,,0,4.5,19090,31062,1.9,6
2018/2/4,0,18480,168,0,0,168,FALSE,110,FALSE,FALSE,,0,5.4,18984,17368,4.5,0
2018/2/5,0,17596,166,0,0,168,TRUE,106,FALSE,FALSE,,-100,4.3,18480,13694,5.4,0
2018/2/6,0,18370,167,1,0.009090909,168,FALSE,110,FALSE,FALSE,,-100,3.3,17596,15792,4.3,-100
2018/2/7,0,15197,167,0,0,168,FALSE,91,FALSE,FALSE,,-100,3.4,18370,17136,3.3,-100
2018/2/8,0,13026,167,0,0,168,FALSE,78,FALSE,FALSE,,-100,3.6,15197,13944,3.4,-100
2018/2/9,0,19516,164,4,0.033613445,168,FALSE,119,FALSE,FALSE,,-100,4.2,13026,19090,3.6,-100
2018/2/10,0,22605,165,4,0.02919708,168,FALSE,137,FALSE,FALSE,,1.5,7,19516,18984,4.2,-100
2018/2/11,0,28223,167,1,0.00591716,168,FALSE,169,TRUE,FALSE,,0,8.5,22605,18480,7,1.5
2018/2/12,0,25368,168,0,0,168,FALSE,151,TRUE,FALSE,,-100,4.4,28223,17596,8.5,0
2018/2/13,0,16366,167,0,0,168,FALSE,98,FALSE,FALSE,,-100,3.9,25368,18370,4.4,-100
2018/2/14,0,15865,167,0,0,168,FALSE,95,FALSE,FALSE,,-100,6,16366,15197,3.9,-100
2018/2/15,0,20040,167,0,0,168,TRUE,120,FALSE,FALSE,,-100,9.6,15865,13026,6,-100
2018/2/16,0,16665,165,3,0.02970297,168,FALSE,101,FALSE,FALSE,,-100,6.3,20040,19516,9.6,-100
2018/2/17,0,19372,167,1,0.00862069,168,FALSE,116,FALSE,FALSE,,0,5.8,16665,22605,6.3,-100
2018/2/18,0,16800,168,0,0,168,FALSE,100,FALSE,FALSE,,-100,3.5,19372,28223,5.8,0
2018/2/19,0,13446,166,1,0.012345679,168,FALSE,81,FALSE,FALSE,,-100,5.7,16800,25368,3.5,-100
2018/2/20,0,13527,167,0,0,168,FALSE,81,FALSE,FALSE,,-100,7.5,13446,16366,5.7,-100
2018/2/21,0,18924,166,2,0.01754386,168,FALSE,114,FALSE,FALSE,,-100,5.9,13527,15865,7.5,-100
2018/2/22,0,13695,165,2,0.024096386,168,FALSE,83,FALSE,FALSE,,2,2.7,18924,20040,5.9,-100
2018/2/23,0,17160,165,3,0.028846154,168,FALSE,104,FALSE,FALSE,,0.5,3.7,13695,16665,2.7,2
2018/2/24,0,18312,168,0,0,168,FALSE,109,FALSE,FALSE,,-100,7.4,17160,19372,3.7,0.5
2018/2/25,0,21450,165,0,0,168,TRUE,130,FALSE,FALSE,,0,5.6,18312,16800,7.4,-100
2018/2/26,0,12859,167,0,0,168,FALSE,77,FALSE,FALSE,,-100,6,21450,13446,5.6,0
2018/2/27,0,14025,165,2,0.023529412,168,FALSE,85,FALSE,FALSE,,-100,7.7,12859,13527,6,-100
2018/2/28,0,14280,168,0,0,168,FALSE,85,FALSE,FALSE,,1,9.1,14025,18924,7.7,-100
2018/3/1,0,15288,168,0,0,168,FALSE,91,FALSE,FALSE,101,48,12.4,14280,13695,9.1,1
2018/3/2,0,17640,168,0,0,168,FALSE,105,FALSE,FALSE,,-100,9.4,15288,17160,12.4,48
2018/3/3,0,18648,168,0,0,168,FALSE,111,FALSE,FALSE,,-100,9.7,17640,18312,9.4,-100
2018/3/4,0,18537,167,1,0.009009009,168,FALSE,111,FALSE,FALSE,,-100,13.9,18648,21450,9.7,-100
2018/3/5,0,31897,167,0,0,168,TRUE,191,FALSE,FALSE,,15.5,15.6,18537,12859,13.9,-100
2018/3/6,0,12191,167,0,0,168,FALSE,73,FALSE,FALSE,,3,8.3,31897,14025,15.6,15.5
2018/3/7,0,18758,166,2,0.017699115,168,FALSE,113,FALSE,FALSE,,0,5.2,12191,14280,8.3,3
2018/3/8,0,18704,167,1,0.008928571,168,FALSE,112,FALSE,FALSE,,26,5.9,18758,15288,5.2,0
2018/3/9,0,19873,167,1,0.008403361,168,FALSE,119,FALSE,FALSE,,58,11.6,18704,17640,5.9,26
2018/3/10,0,21248,166,2,0.015625,168,FALSE,128,FALSE,FALSE,,1.5,7.3,19873,18648,11.6,58
2018/3/11,0,21000,168,0,0,168,FALSE,125,FALSE,FALSE,,0,9.2,21248,18537,7.3,1.5
2018/3/12,0,23856,168,0,0,168,FALSE,142,FALSE,FALSE,,-100,9.9,21000,31897,9.2,0
2018/3/13,0,23213,167,1,0.007194245,168,FALSE,139,FALSE,FALSE,,-100,11.6,23856,12191,9.9,-100
2018/3/14,0,22545,167,1,0.007407407,168,FALSE,135,FALSE,FALSE,,-100,14.3,23213,18758,11.6,-100
2018/3/15,0,26062,166,0,0,168,TRUE,157,FALSE,FALSE,,-100,15.9,22545,18704,14.3,-100
2018/3/16,0,25885,167,1,0.006451613,168,FALSE,155,FALSE,FALSE,,4,13.2,26062,19873,15.9,-100
2018/3/17,0,21746,166,2,0.015267176,168,FALSE,131,FALSE,FALSE,,-100,7.4,25885,21248,13.2,4
2018/3/18,0,22344,168,0,0,168,FALSE,133,FALSE,FALSE,,-100,11.3,21746,21000,7.4,-100
2018/3/19,0,20832,168,0,0,168,FALSE,124,FALSE,FALSE,,0.5,13,22344,23856,11.3,-100
2018/3/20,0,18094,166,2,0.018348624,168,FALSE,109,FALSE,FALSE,,10,8.4,20832,23213,13,0.5
2018/3/21,0,29559,167,1,0.005649718,168,FALSE,177,TRUE,FALSE,,31,3.8,18094,22545,8.4,10
2018/3/22,0,21679,163,6,0.045112782,168,FALSE,133,FALSE,FALSE,,20,9.5,29559,26062,3.8,31
2018/3/23,0,24528,168,0,0,168,FALSE,146,FALSE,FALSE,,2.5,11.9,21679,25885,9.5,20
2018/3/24,0,25718,167,1,0.006493506,168,FALSE,154,FALSE,FALSE,,0,11.3,24528,21746,11.9,2.5
2018/3/25,0,30240,168,0,0,168,TRUE,180,FALSE,FALSE,,-100,13,25718,22344,11.3,0
2018/3/26,0,17762,166,2,0.018691589,168,FALSE,107,FALSE,FALSE,,-100,14.1,30240,20832,13,-100
2018/3/27,0,19488,168,0,0,168,FALSE,116,FALSE,FALSE,,-100,15.7,17762,18094,14.1,-100
2018/3/28,0,21672,168,0,0,168,FALSE,129,FALSE,FALSE,,-100,17.2,19488,29559,15.7,-100
2018/3/29,0,19320,168,0,0,168,FALSE,115,FALSE,FALSE,,-100,18.1,21672,21679,17.2,-100
2018/3/30,0,21168,168,0,0,168,FALSE,126,FALSE,FALSE,,-100,13.8,19320,24528,18.1,-100
2018/3/31,0,25200,168,0,0,168,FALSE,150,FALSE,FALSE,,-100,13.4,21168,25718,13.8,-100
2018/4/1,0,26240,164,6,0.0375,168,FALSE,160,FALSE,FALSE,100.9,-100,16,25200,30240,13.4,-100
2018/4/2,0,20750,166,2,0.016,168,FALSE,125,FALSE,FALSE,,-100,17.9,26240,17762,16,-100
2016/8/1,1,12028,97,1,0.008064516,98,FALSE,124,FALSE,FALSE,99.7,2,27.4,,,17.9,
2016/8/2,1,14259,97,1,0.006802721,98,FALSE,147,FALSE,FALSE,,27,25.9,12028,,27.4,2
2016/8/3,1,18228,98,0,0,98,FALSE,186,FALSE,FALSE,,16,26.8,14259,,25.9,27
2016/8/4,1,18032,98,0,0,98,FALSE,184,FALSE,FALSE,,-100,28.1,18228,,26.8,16
2016/8/5,1,20064,96,0,0,98,TRUE,209,FALSE,FALSE,,-100,28.7,18032,,28.1,-100
2016/8/6,1,14504,98,0,0,98,FALSE,148,FALSE,FALSE,,-100,29.1,20064,,28.7,-100
2016/8/7,1,12610,97,1,0.007692308,98,FALSE,130,FALSE,FALSE,,-100,28.6,14504,,29.1,-100
2016/8/8,1,17472,96,3,0.016483516,98,FALSE,182,FALSE,FALSE,,0,28.5,12610,12028,28.6,-100
2016/8/9,1,14550,97,1,0.006666667,98,FALSE,150,FALSE,FALSE,,-100,31.9,17472,14259,28.5,0
2016/8/10,1,11466,98,0,0,98,FALSE,117,FALSE,FALSE,,-100,29.1,14550,18228,31.9,-100
2016/8/11,1,17848,97,1,0.005434783,98,FALSE,184,TRUE,FALSE,,0,27.3,11466,18032,29.1,-100
2016/8/12,1,11834,97,1,0.008196721,98,FALSE,122,FALSE,FALSE,,-100,26.7,17848,20064,27.3,0
2016/8/13,1,12672,96,2,0.015151515,98,FALSE,132,FALSE,FALSE,,0,26.5,11834,14504,26.7,-100
2016/8/14,1,15295,95,4,0.02484472,98,FALSE,161,FALSE,FALSE,,0,26,12672,12610,26.5,0
2016/8/15,1,16856,98,0,0,98,TRUE,172,FALSE,FALSE,,0.5,26.6,15295,17472,26,0
2016/8/16,1,16992,96,3,0.016949153,98,FALSE,177,FALSE,FALSE,,33,26.9,16856,14550,26.6,0.5
2016/8/17,1,11074,98,0,0,98,FALSE,113,FALSE,FALSE,,14,28.7,16992,11466,26.9,33
2016/8/18,1,10176,96,2,0.018867925,98,FALSE,106,FALSE,FALSE,,67,26.9,11074,17848,28.7,14
2016/8/19,1,11640,97,1,0.008333333,98,FALSE,120,FALSE,FALSE,,5,27.6,10176,11834,26.9,67
2016/8/20,1,11155,97,1,0.008695652,98,FALSE,115,FALSE,FALSE,,82,25.7,11640,12672,27.6,5
2016/8/21,1,11931,97,1,0.008130081,98,FALSE,123,FALSE,FALSE,,0,27.9,11155,15295,25.7,82
2016/8/22,1,8918,98,0,0,98,FALSE,91,FALSE,FALSE,,106.5,25.7,11931,16856,27.9,0
2016/8/23,1,10088,97,1,0.009615385,98,FALSE,104,FALSE,FALSE,,0.5,26.8,8918,16992,25.7,106.5
2016/8/24,1,11904,96,2,0.016129032,98,FALSE,124,FALSE,FALSE,,0,26.5,10088,11074,26.8,0.5
2016/8/25,1,8439,97,0,0,98,TRUE,87,FALSE,FALSE,,-100,28,11904,10176,26.5,0
2016/8/26,1,17150,98,0,0,98,FALSE,175,FALSE,FALSE,,-100,28.3,8439,11640,28,-100
2016/8/27,1,10961,97,1,0.008849558,98,FALSE,113,FALSE,FALSE,,2,24.3,17150,11155,28.3,-100
2016/8/28,1,11760,98,0,0,98,FALSE,120,FALSE,FALSE,,2,22.6,10961,11931,24.3,2
2016/8/29,1,4704,98,0,0,98,FALSE,48,FALSE,FALSE,,16,25.6,11760,8918,22.6,2
2016/8/30,1,4998,98,0,0,98,FALSE,51,FALSE,FALSE,,40.5,25.1,4704,10088,25.6,16
2016/8/31,1,11368,98,0,0,98,FALSE,116,FALSE,FALSE,,-100,26.8,4998,11904,25.1,40.5
2016/9/1,1,4512,96,0,0,98,FALSE,47,FALSE,FALSE,99.8,-100,27,11368,8439,26.8,-100
2016/9/2,1,4896,96,1,0.019607843,98,FALSE,51,FALSE,FALSE,,0,26.7,4512,17150,27,-100
2016/9/3,1,8051,97,0,0,98,FALSE,83,FALSE,FALSE,,0,27.2,4896,10961,26.7,0
2016/9/4,1,7938,98,0,0,98,FALSE,81,FALSE,FALSE,,3,26.7,8051,11760,27.2,0
2016/9/5,1,9506,98,0,0,98,TRUE,97,FALSE,FALSE,,0,28.4,7938,4704,26.7,3
2016/9/6,1,5782,98,0,0,98,FALSE,59,FALSE,FALSE,,0,28.8,9506,4998,28.4,0
2016/9/7,1,8232,98,0,0,98,FALSE,84,FALSE,FALSE,,4.5,27.1,5782,11368,28.8,0
2016/9/8,1,7056,98,0,0,98,FALSE,72,FALSE,FALSE,,11.5,26.4,8232,4512,27.1,4.5
2016/9/9,1,7252,98,0,0,98,FALSE,74,FALSE,FALSE,,0,27,7056,4896,26.4,11.5
2016/9/10,1,8924,97,0,0,98,FALSE,92,FALSE,FALSE,,0,26.6,7252,8051,27,0
2016/9/11,1,3201,97,0,0,98,FALSE,33,FALSE,FALSE,,5,23.2,8924,7938,26.6,0
2016/9/12,1,5586,98,0,0,98,FALSE,57,FALSE,FALSE,,0,24.7,3201,9506,23.2,5
2016/9/13,1,4998,98,0,0,98,FALSE,51,FALSE,FALSE,,34.5,22.6,5586,5782,24.7,0
2016/9/14,1,6664,98,0,0,98,FALSE,68,FALSE,FALSE,,0,23.1,4998,8232,22.6,34.5
2016/9/15,1,9991,97,0,0,98,TRUE,103,FALSE,FALSE,,24,24.1,6664,7056,23.1,0
2016/9/16,1,8526,98,0,0,98,FALSE,87,FALSE,FALSE,,3.5,22.9,9991,7252,24.1,24
2016/9/17,1,7275,97,0,0,98,FALSE,75,FALSE,FALSE,,-100,25.3,8526,8924,22.9,3.5
2016/9/18,1,5978,98,0,0,98,FALSE,61,FALSE,FALSE,,2,24.6,7275,3201,25.3,-100
2016/9/19,1,6566,98,0,0,98,FALSE,67,TRUE,FALSE,,21.5,21.3,5978,5586,24.6,2
2016/9/20,1,2037,97,0,0,98,FALSE,21,FALSE,FALSE,,91.5,19.1,6566,4998,21.3,21.5
2016/9/21,1,6336,96,1,0.015151515,98,FALSE,66,FALSE,FALSE,,0,20.1,2037,6664,19.1,91.5
2016/9/22,1,9409,97,0,0,98,FALSE,97,TRUE,FALSE,,56.5,19.4,6336,9991,20.1,0
2016/9/23,1,13632,96,2,0.014084507,98,FALSE,142,FALSE,FALSE,,16.5,20.8,9409,8526,19.4,56.5
2016/9/24,1,3724,98,0,0,98,FALSE,38,FALSE,FALSE,,10.5,21.8,13632,7275,20.8,16.5
2016/9/25,1,8245,97,0,0,98,TRUE,85,FALSE,FALSE,,-100,23.6,3724,5978,21.8,10.5
2016/9/26,1,1552,97,0,0,98,FALSE,16,FALSE,FALSE,,0,25.4,8245,6566,23.6,-100
2016/9/27,1,8134,98,0,0,98,FALSE,83,FALSE,FALSE,,-100,25.6,1552,2037,25.4,0
2016/9/28,1,4947,97,0,0,98,FALSE,51,FALSE,FALSE,,0,26.5,8134,6336,25.6,-100
2016/9/29,1,1536,96,0,0,98,FALSE,16,FALSE,FALSE,,0,24.6,4947,9409,26.5,0
2016/9/30,1,970,97,0,0,98,FALSE,10,FALSE,FALSE,,2.5,21.4,1536,13632,24.6,0
2016/10/1,1,5529,97,0,0,98,FALSE,57,FALSE,FALSE,100.4,1.5,19.7,970,3724,21.4,2.5
2016/10/2,1,7154,98,0,0,98,FALSE,73,FALSE,FALSE,,-100,23.1,5529,8245,19.7,1.5
2016/10/3,1,2112,96,0,0,98,FALSE,22,FALSE,FALSE,,2,22.7,7154,1552,23.1,-100
2016/10/4,1,4508,98,0,0,98,FALSE,46,FALSE,FALSE,,-100,24.9,2112,8134,22.7,2
2016/10/5,1,12152,98,0,0,98,TRUE,124,FALSE,FALSE,,0.5,24,4508,4947,24.9,-100
2016/10/6,1,6111,97,0,0,98,FALSE,63,FALSE,FALSE,,0,26,12152,1536,24,0.5
2016/10/7,1,6272,98,0,0,98,FALSE,64,FALSE,FALSE,,-100,21.4,6111,970,26,0
2016/10/8,1,8624,98,0,0,98,FALSE,88,FALSE,FALSE,,10,21.2,6272,5529,21.4,-100
2016/10/9,1,6499,97,0,0,98,FALSE,67,FALSE,FALSE,,32.5,22.3,8624,7154,21.2,10
2016/10/10,1,10450,95,3,0.027272727,98,FALSE,110,TRUE,FALSE,,0,18.4,6499,2112,22.3,32.5
2016/10/11,1,6596,97,0,0,98,FALSE,68,FALSE,FALSE,,-100,17.6,10450,4508,18.4,0
2016/10/12,1,8330,98,0,0,98,FALSE,85,FALSE,FALSE,,-100,17.9,6596,12152,17.6,-100
2016/10/13,1,6650,95,2,0.028571429,98,FALSE,70,FALSE,FALSE,,0,16.5,8330,6111,17.9,-100
2016/10/14,1,7275,97,0,0,98,FALSE,75,FALSE,FALSE,,-100,15.6,6650,6272,16.5,0
2016/10/15,1,7954,97,0,0,98,TRUE,82,FALSE,FALSE,,-100,16.7,7275,8624,15.6,-100
2016/10/16,1,5880,98,0,0,98,FALSE,60,FALSE,FALSE,,0,17.4,7954,6499,16.7,-100
2016/10/17,1,5529,97,0,0,98,FALSE,57,FALSE,FALSE,,24,17.5,5880,10450,17.4,0
2016/10/18,1,4947,97,0,0,98,FALSE,51,FALSE,FALSE,,6,20.9,5529,6596,17.5,24
2016/10/19,1,8170,95,2,0.023255814,98,FALSE,86,FALSE,FALSE,,0,20.8,4947,8330,20.9,6
2016/10/20,1,15876,98,0,0,98,FALSE,162,FALSE,FALSE,,0,21.9,8170,6650,20.8,0
2016/10/21,1,7857,97,0,0,98,FALSE,81,FALSE,FALSE,,-100,18.2,15876,7275,21.9,0
2016/10/22,1,11446,97,1,0.008474576,98,FALSE,118,FALSE,FALSE,,0,16.7,7857,7954,18.2,-100
2016/10/23,1,9700,97,1,0.01,98,FALSE,100,FALSE,FALSE,,0,18.1,11446,5880,16.7,0
2016/10/24,1,7469,97,0,0,98,FALSE,77,FALSE,FALSE,,-100,14.9,9700,5529,18.1,0
2016/10/25,1,11564,98,0,0,98,TRUE,118,FALSE,FALSE,,1,14,7469,4947,14.9,-100
2016/10/26,1,7728,92,5,0.05952381,98,FALSE,84,FALSE,FALSE,,0,19.1,11564,8170,14,1
2016/10/27,1,9024,94,3,0.03125,98,FALSE,96,FALSE,FALSE,,-100,19,7728,15876,19.1,0
2016/10/28,1,11564,98,0,0,98,FALSE,118,FALSE,FALSE,,18,12.2,9024,7857,19,-100
2016/10/29,1,10961,97,1,0.008849558,98,FALSE,113,FALSE,FALSE,,0,15.5,11564,11446,12.2,18
2016/10/30,1,10864,97,1,0.008928571,98,FALSE,112,FALSE,FALSE,,1,11.9,10961,9700,15.5,0
2016/10/31,1,6014,97,0,0,98,FALSE,62,FALSE,FALSE,,-100,14.3,10864,7469,11.9,1
2016/11/1,1,7566,97,0,0,98,FALSE,78,FALSE,FALSE,100.4,10,13.4,6014,11564,14.3,-100
2016/11/2,1,12672,96,2,0.015151515,98,FALSE,132,FALSE,FALSE,,1.5,10.9,7566,7728,13.4,10
2016/11/3,1,12804,97,1,0.007575758,98,FALSE,132,TRUE,FALSE,,3,12.9,12672,9024,10.9,1.5
2016/11/4,1,11737,97,1,0.008264463,98,FALSE,121,FALSE,FALSE,,-100,14,12804,11564,12.9,3
2016/11/5,1,14880,96,0,0,98,TRUE,155,FALSE,FALSE,,0,14.6,11737,10961,14,-100
2016/11/6,1,13299,93,7,0.048951049,98,FALSE,143,FALSE,FALSE,,-100,14.8,14880,10864,14.6,0
2016/11/7,1,7840,98,0,0,98,FALSE,80,FALSE,FALSE,,-100,11,13299,6014,14.8,-100
2016/11/8,1,7546,98,0,0,98,FALSE,77,FALSE,FALSE,,2,9.9,7840,7566,11,-100
2016/11/9,1,12740,98,0,0,98,FALSE,130,FALSE,FALSE,,5,10.4,7546,12672,9.9,2
